Номер БС,Адрес,Операторы 800 МГц,Операторы 1800 МГц,Операторы 2600 МГц,Широта,Долгота
713215,"г. Минск, пер.  Ермака",,"M, V, L",,53.967667777778,27.512575833333
713220,"н.п. Дружный, ул. Шамановского, д. 53","M, V, L",,,53.62265,27.893752777778
713232,"н.п. Светлый Бор, ул. Фабричная, д. 1","M, V, L",,,53.582222222222,28.297530555556
713258,н.п. Озеро,"M, V, L",,,53.634733333333,27.461558333333
713260,н.п. Щитомиричи,,"M, V, L",,53.7992625,27.537163888889
713282,"г. Минск, ул.  Владислава Сырокомли",,"M, V, L",,53.850060555556,27.558246666667
713290,н.п. Пекалин,"M, V, L",,,53.914063888889,28.1263
713297,н.п. Малышки,"M, V, L",,,54.651566666667,27.308408333333
713302,н.п. Юзефово,"M, V, L",,,54.135038888889,26.569111111111
713307,н.п. Казейки,"M, V, L",,,53.450708333333,26.612177777778
713310,н.п. Драчково,"M, V, L",,,53.820072222222,28.073036111111
713315,"г. Минск, ул.  Уральская, 3А",,"M, V, L",,53.899921666667,27.6075675
713338,аг. Лесной,,"V, L",V,54.004944444444,27.684694444444
713340,н.п. Вязынка,"M, V, L",,,54.107419444444,27.189536111111
713351,д. Ельница,,"V, L",,53.819726111111,27.7230125
713352,"г. Борисов, ул. Оранжерейная, 12",,"M, V, L",,54.249275032,28.517199877
713372,"г. Минск, Минская кольцевая автомобильная дорога",,"M, V, L",,53.926681253,27.420166193
713374,"г. Минск, ул. Аладовых, 5",,"M, V, L",,53.919166669444,27.456
713407,"г. Минск, ул.  Коммунистическая, 49",,"M, V, L",,53.914056666667,27.552400833333
713417,"г. Минск, ул. Орловская",,"M, V, L",,53.929552778,27.534451111
713418,"г. Минск, пер. Северный, 13",,"M, V, L",,53.895849166667,27.534902777778
713423, н.п. Подгорная,"M, V, L",,,53.646083333333,26.569722222222
713481,"с/т Новая Лира, район н.п. Зайцы","M, V, L",,,53.734444444444,28.320555555556
713490,д. Гаище,"M, V, L",,,54.07062,27.17802
713506, район д.Таборы ,,"M, V, L",,53.9030975,27.346643333333
713512,"н.п. Чисть, ул. Заводская, д.1","M, V, L",,,54.266008333333,27.0992
713513,н.п. Вежи,"M, V, L",,,53.28195,27.603730555556
713561,н.п. Дворище,"M, V, L",,,52.533788888889,28.329586111111
713591,н.п. Старые Юрковичи,"M, V, L",,,52.682388888889,28.005555555556
713632,г. Логойск,,"M, V, L",,54.1954675,27.849446111111
713637,"н.п. Весея, ул. Покровская, д. 3","M, V, L",,,53.060933333333,27.672202777778
713758,"г. Слуцк, ул. Богдановича, 166","V, L","M, V, L",,53.002333333,27.567222222
713809,"н.п. Соломоречье, с.т. &quot;Ромашка Соломореченская&quot;",,"M, V, L",,54.060823333333,27.446193055556
713825,"г. Минск, ул. Шаранговича, 67",,"M, V, L",,53.880293468,27.43031906
713861,"г. Жодино, ул. 40 лет Октября, 4",,"M, V, L",,54.101552352,28.322473228
713880,"г. Минск, ул. Филимонова, 15",,"M, V, L",,53.911678056,27.633663889
713888,"г. Минск, ул. Интернациональная, 36-2",,"M, V","M, V",53.904559166667,27.561698888889
713914, в районе н.п. Равнополье,"M, V, L",,,53.619444444444,27.81
713915,н.п. Добренево,"M, V, L",,,54.250294444444,27.836483333333
713916,н.п. Шейка,"M, V, L",,,54.362305555556,29.200972222222
713918,н.п. Волковичи,,"M, V, L",,53.810881666667,27.397851666667
713944,Сосновый бор,"M, V, L",,,54.200405833333,27.245009444444
713949,"п. Самохваловичи, ул. Калинина, 5",,"M, V, L",,53.738631944,27.507723056
713950,"г. Любань, ул. Боровика, 15",,"M, V, L",,52.804038889,28.001741667
713964,"г. Воложин, ул. Гагарина, 1",,"M, V, L",,54.089,26.515
713965,"н.п. Плещеницы, ул. Воровского, д. 18","M, V, L",,,54.422083333333,27.833666666667
713985,"4-е Рудоуправление ОАО Беларуськалий, здание грануляции","M, V, L",,,52.802886111111,27.766683333333
713990,"н.п. Свирь, ул. А.Гуриновича, д. 27","M, V, L",,,54.848461111111,26.391719444444
714132, н.п. Городище,"M, V, L",,,53.549655555556,27.063663888889
714154,"г. Молодечно, ул. Строителей (Будавников), 22",,"V, L",V,54.295634166667,26.851899444444
714159,п. Озерище,,"M, V, L",,53.934343611,27.721758889
714160,"г. Борисов, ул. Панфилова, д. 47",,"M, V, L",,54.237983611111,28.563050833333
714162,"г. Борисов, ул. Почтовая, 50",,"M, V, L",,54.215759151,28.522703719
714173,"г. Борисов, ул. Р. Люксембург",,"M, V, L",,54.234295616,28.488003819
714177,"г. Борисов, пер. 3-й Залинейный, 2а",,"M, V, L",,54.198999036,28.535164326
714179,"г. Борисов, ул. Орджоникидзе, д. 59",,"M, V, L",,54.222870833333,28.496014166667
714183,н.п. Усяж,"M, V, L",,,54.075833333333,28.001783333333
714184,д. Вязань,"M, V, L",,,53.737375666667,27.309302416667
714185, д. Городище,,"M, V, L",,53.833023055556,27.3381175
714196,"г. Дзержинск, ул. Островского",,"M, V, L",,53.698219444,27.102402777
714207,"аг.Колодищи, ул. Окольная",,V,,53.942528888889,27.808298333333
714225,"г. Минск, ул. Либаво-Роменская",,"M, V, L",V,53.863100633,27.560579368
714254, н.п. Дукора,"M, V, L",,,53.668636111111,27.954469444444
714287, н.п. Журавинка,"M, V, L",,,53.663416666667,26.925783333333
714303,"г. Жодино, ул. Чайковского, 1Б",,"M, V, L",,54.107125,28.315033333
714311,"д. Дубовляны, д. 4",,"M, V, L",,54.005010126,27.549851252
714327,"г. Минск, ул. Нёманская в р-не пересечения с ул. Казимировской, 6",,"V, L",,53.917328333333,27.427691388889
714379,"г. Борисов, ул. Морозова, 87",,"M, V, L",,54.257451096,28.500244197
714410,"г.Минск, переулок Сурикова, 7",,"V, L",,53.866022777778,27.622389722222
714418,"г. Минск, ул.  Солтыса, 193",,"M, V, L",,53.900645,27.647986111111
714419,"г. Минск, ул. Корженевского, 20",,"M, V, L",,53.838932222,27.528676667
714425,"Щомыслицкий с/с, 32/4, ТРЦ DiaMond",,"M, V, L",,53.850196944,27.433304167
714431,н.п. Петровинка,"M, V, L",,,53.711433333333,28.134577777778
714438,"г. Минск, ул. Маршала Лосика, в районе дома 31",,"M, V, L",,53.874072055556,27.443107555556
714472,близи н.п. Декшняны,"M, V, L",,,54.167125,27.190775
714474,н.п. Ваньковщина,"M, V, L",,,53.738119444444,27.770788888889
714476,н.п. Худово,"M, V, L",,,54.524938888889,29.162102777778
714487,"Р-55, 81-й км, 1, Осовецкий с/с ","M, V, L",,,52.835861111111,28.231236111111
714490,н.п. Пашковичи,,"M, V, L",,53.805861111111,27.609805555556
714494,д. Луского,,"V, L",,54.093236111111,27.540033333333
714566,"Зажевичский с/с, 5/22, промплощадка Березовского рудника","M, V, L",,,52.757994444444,27.674302777778
714667,"н.п. Большое Стиклево, ул. Восточная, д.1",,"M, V, L",,53.873035,27.69580452
714681,н.п. Шапчицы,"M, V, L",,,53.090166666667,28.229388888889
714695,"г. Минск, пр-т Победителей, 84",,"M, V, L",,53.937838889,27.487927778
714717,"г. Минск, в районе ул. Киреенко, 3,5",,"M, V, L",V,53.900950178,27.472826773
714735,н.п. Городище,,"M, V, L",,53.977930833333,27.831138888889
714736,д. Подыгрушье,,"V, L",,54.013404444444,27.989180833333
714849,н.п. Староселье,"M, V, L",,,54.361094444444,29.026975
714879,"аг. Ждановичи ул, Парковая, 26",,"V, L",,53.970371666667,27.437331111111
714891,д. Лапаровичи,,"V, L",,54.000063333333,27.364900555556
714958,д. Новоселки,,"M, V, L",,54.07673542,27.701689676
715004,"г. Минск, ул, Макаенка, д. 12/1",,"M, V, L",,53.922186839,27.626513915
715093,Урочище &quot;Крыжовка&quot;,"M, V, L","M, V, L",,53.937479444444,27.280223333333
715097,"г. Минск, ул. Глебки, 5",,"M, V, L",,53.908558333,27.471422222
715105,"н.п. Грумбиненты, Свирского с/с","V, L",,,54.937827777778,26.39955
715106,н.п. Чачково,"M, V, L",,,53.890298333333,27.216168333333
715110,"г. Минск, пр-т. Партизанский, 150",,"M, V, L",,53.855272778,27.669177778
715159,"г. Минск, ул. Кальварийская, 42",,"M, V, L",,53.908333333,27.5165
715175,н.п. Большой Тростенец,,"M, V, L",,53.85475,27.706138888889
715216,км 319 + 800 автодороги М-1/Е-30 Брест(Козлов.)- Минск - грРФ,"M, V, L",,,53.661375833333,27.143933055556
715250,д. Заречье -1 ,,"V, L",,53.962833333333,27.394361111111
715253,"г. Минск, тер. Национального аэропорта Минск, д.19, пом. 1",,"M, V, L",,53.889444,28.035
715313,"район д. Дроздово Боровлянский с/с, 81,",,"M, V, L",,53.978503333333,27.604318888889
715352,"г. Минск, ул.  Пимена Панченко, 5",,"M, V, L",,53.88175,27.418666666667
715358,"г. Минск, ул. Кольцова, 112",,"V, L",,53.951361111111,27.581222222222
715397,н.п. Ратомка,,"M, V, L",,53.947506944444,27.368037777778
715423,д. Валерьяново,,"V, L",,53.965540555556,27.664733055556
715426,"н.п.Околица, ул. Солнечная, 1а",,"M, V, L",,54.057249426,27.750805956
715430,н.п. Ждановичи,,"M, V, L",,53.945582222,27.433062778
715438,н.п.Вынищи Покрашевского сельсовета,"M, V, L",,,53.156555555556,27.578694444444
715439,"в районе н.п. Выгор, Задорьевского с/с","M, V, L",,,54.589388888889,27.627083333333
715455,"г. Солигорск, ул. Заводская, д. 4","M, V, L",,,52.853305555556,27.479
715514,"н.п. Калинино, СООО ПроЛив",,"M, V, L",,53.733242222,27.570871389
715519,"г. Минск, ул. Монтажников, д. 39",,"M, V, L",,53.868616502,27.391312577
715534,"г. Минск, ул. Денисовская, 8-2",,"M, V, L",,53.871666667,27.572611111
715562,д. Старина ,,"M, V, L",,53.948702777778,27.833483333333
715565,н.п. Моторово,"M, V, L",,,53.736111111111,27.85465
715576,н.п. Волковичи,"M, V, L",,,53.765788888889,27.377583333333
715584," н.п. Фаниполь, ул. Зеленая, д. 88",,"M, V, L",,53.764638888889,27.35175
715600,"г. Минск, пересечение ул. Одинцова и ул. Лобанка",,"M, V, L",,53.900371478,27.435730402
715622,"г. Минск, ул. Притыцкого, 156,156/1",,"M, V, L",,53.9087375,27.4329
715678,н.п. Большие Негновичи,"M, V, L",,,54.242091666667,28.743822222222
715679,"д. Боровляны, ул. Мира, 3а",,"V, L",,54.00513,27.6582
715825,"г. Минск, ул. Бабушкина, 8",,"M, V, L",,53.818101111,27.578495
715857,"г. Слуцк, ул. Пугачева",,"M, V, L",,52.99592577,27.59338737
715861,"г. Минск, ул. Княгининская",,"M, V, L",,53.935502777778,27.4630575
715946,"г. Минск, ул. Фроликова, 47",,"M, V, L",,53.898111111111,27.618194444444
715968,"г. Минск пр-т Победителей, 9",,"M, V, L",,53.908669444444,27.548938888889
716033,"г. Минск, ул. Городецкая, 18",,"M, V, L",,53.95019485,27.68718375
716035,"г. Минск, район 4-го километра МКАД",,"M, V, L",,53.911611111111,27.685777777778
716037,"г. Минск, ул.  Солтыса, 22А",,"M, V, L",,53.886361111111,27.658972222222
716038,"г. Минск, ул.  Ангарская, 190",,"M, V, L",,53.887360833333,27.670785555556
716039,"г. Минск, ул.  Асаналиева, 72",,"M, V, L",,53.847383333333,27.542281111111
716094,"н.п. Гончаровка, СТ.  &quot;Урожай-2002&quot;",,"M, V, L",,53.982179722222,27.903705277778
716100,д. Дофаренция,,"V, L",,54.055744444444,27.618928333333
716101,"г. Минск, ул. Жиновича, 9-11",,"M, V, L",,53.9225,27.449166666667
716103,"Лебедевский с/с, 33/2, база отдыха Вилия","M, V, L",,,54.410377777778,26.727663888889
716125,"г. Минск, ул. Бельского, 15",,"M, V, L","M, V",53.905078611111,27.483391111111
716169," н.п. Должаны, М14","M, V, L",,,54.032225,27.183230555556
716189,"аг. Колодищи, ул. Энтузиастов, ТП-860",,"V, L",,53.910010833333,27.772550277778
716190,"п. Колодищи, в районе пересечения ул. Энтузиастов и ул. Светлая",,"M, V, L",,53.902907727,27.801718977
716191,"н.п. Вишнево, ул. Первомайская, д. 2","M, V, L",,,54.134130555556,26.226286111111
716222,СТ Репортер,"V, L","M, V, L",,53.923277777778,27.326666666667
716260,"г. Минск, пр. Партизанский, недалеко дома №30-1",,"M, V, L",V,53.878194444444,27.613416666667
716271,д. Паздерки (Дубовый Лес),,"M, V, L",,53.6824,27.681529722222
716286,"г. Минск, пр.Независимости, 11 &quot;Dana Moll&quot;",,"M, V, L",,53.933101283,27.64967698
716371,"г. Минск, ул.Леонида Беды, в районе ул.Белинского",,"M, V, L",V,53.937769444444,27.594269444444
716388," д. Ляховщина, СТ &quot;Атлант-1&quot;","M, V, L",,,53.922788611111,27.236345833333
716406,"г.Минск, пр-т Дзержинского, 11В",,"M, V, L",V,53.886612583333,27.523024944444
716425,"г. Минск, ул. Буденного, 16а",,"M, V, L",,53.882873333,27.612371111
716428,"д. Колядичи, ул. Луговая д. 9",,"M, V, L",,53.831516596,27.554611536
716464,д. Узборье,,"M, V, L",,54.041680556,27.726775
716485,"г. Минск, ул. Тимирязева, 29",,"M, V, L",,53.917137777778,27.512261111111
716503,н.п. Жердяжье,"M, V, L",,,54.531044444444,27.865252777778
716546,д. Городище,,"M, V, L",,53.975075166,27.846207126
716550,"г. Солигорск, ул. Козлова",,"M, V, L",,52.789302778,27.554730556
716552,"г. Минск, ул. Франциска Скорины, в районе д. 36 ",,"M, V, L",,53.926143611111,27.698363333333
716557,ст. &quot;Зодиак-Ворот&quot;,"M, V, L",,,53.942883333333,28.129313888889
716567,"н.п. Станьково, В/ч 30677","M, V, L",,,53.639813888889,27.215583333333
716613,н.п. Совлово,"V, L",,,54.272555555556,26.530086111111
716618,н.п. Поварчицы,"M, V, L",,,52.711444444444,27.381611111111
716619, н.п. Кузьмичи,"M, V, L",,,52.573166666667,28.053694444444
716620,"н.п. Крыжовка, (СТ &quot;Луч-Крыжовка&quot;)",,"V, L",,53.94996,27.2843
716647,д. Зацень,,"M, V, L",,53.978167873,27.513812251
716660,"п. Марьино, ул. Рудовича, 2","M, V, L",,,53.533124223,28.124419191
716696,д. Дуброва,"M, V, L",,,54.104149166667,27.813013611111
716741,н.п. Миколаевщина,"M, V, L",,,53.400322222222,26.8437
716749,д. Анетово,"M, V, L",,,53.613393611111,27.8665
716786,"н.п. Михановичи, ОАО Михановичский логистический центр",,"M, V, L",,53.755870278,27.678729444
716793,н.п. Блужа,"M, V, L",,,53.415005555556,28.270547222222
716813,д. Селюты ,,"M, V, L",,54.036827777778,27.450069444444
716836,н.п. Таль,"M, V, L",,,52.854366666667,27.963494444444
716837,н.п. Свериново,"M, V, L",,,53.456075,26.935905555556
716838,южнее с.т. Привольное,"V, L",,,54.118958333333,27.711875
716839,аг. Голоцк,"M, V, L",,,53.700633055556,27.853476666667
716866,н.п. Яршевичи,"M, V, L",,,54.037944444444,26.892675
716878,н.п. Подберезье,"M, V, L",,,54.347286111111,28.464127777778
716937,"аг. Лесной, ГУ &quot; Республиканский клинический госпиталь инвалидов ВОВ им. Машерова&quot;",,"V, L",,54.000505,27.685021944444
716945,н.п. Клыповщина,"M, V, L",,,53.646572222222,27.101930555556
716998,н.п. Хатежино,,"M, V, L",,53.909858055556,27.299340833333
717062,н.п. Заречье,,"M, V, L",,53.81825,27.883527777778
717229,"н.п. Копище, ул. Михаила Миля",,"M, V, L",,53.957725416667,27.661840666667
717236,ж/д станция Липа,"M, V, L",,,53.261302777778,26.444547222222
717245,н.п. Навесы,"M, V, L",,,54.312986111111,29.379197222222
717258,н.п. Высокие Ляды,"M, V, L",,,54.076605555556,28.210177777778
717259,н.п. Алесино,"M, V, L",,,53.954325,28.228808333333
717270,"д. Королищевичи, ул. Центральная, 86а",,"V, L",,53.801013888889,27.695370833333
717443,д. Углы,"M, V, L",,,54.2481,28.561491666667
717448,н.п. Литвяны,"M, V, L",,,53.510508333333,27.143452777778
717460,д. Закаблуки,"M, V, L","V, L",,53.900687777778,27.253525555556
717489,д. Гребло,"M, V, L",,,54.215547222222,28.741385277778
717583,"г. Минск, ул. Янки Брыля, д. 3",,"M, V, L",V,53.873192041,27.475768474
717722,аг. Березинское,"M, V, L",,,54.218528611111,26.629725
717730,"аг. Ждановичи, ул. Институтская, 35 ",,"V, L",,53.942631388889,27.399216388889
717734,н.п. Прилукская Слобода,,"M, V, L",,53.823646111111,27.465588055556
717792,СТ &quot;Атлант -2&quot;,,"V, L",,53.962189444444,27.895965277778
717793,"аг. Барсуки, ул. Центральная","M, V, L",,,54.083940833333,28.26593
717830,"г. Минск, ул. Мястровская, 8, 12",,"M, V, L",,53.93535,27.474652777778
717845,"н.п. Пережир, ул. Гуриновича, д. 2 А","M, V, L",,,53.673869444444,27.750694444444
718015,"г. Минск, ул. Кабушкина, 44 ",,"M, V, L",,53.86126,27.64353
718190, территория Нежинского ГОКа,"M, V, L",,,52.734990833333,27.954208611111
718261,СТ &quot;Веснянка-2004&quot;,"M, V, L",,,54.172694166667,27.069836111111
718313,"г. Минск, проезд Масюковщина",,"M, V, L",,53.92256389,27.45720278
718607,д. Новые Рубежевичи,"M, V, L",,,53.694395833333,26.857891944444
718695,н.п. Энергетиков,"M, V, L",,,53.585587222222,27.075966388889
719341,"д. Таборы, рынок",,"M, V, L",,53.9049025,27.337236111
719355,"г. Минск, ул.K. Цеткин, 24",,"M, V, L","M, V",53.904559166667,27.561698888889
719432,"г. Заславль, ул. Анусинская",,"M, V, L",,54.025325555556,27.257278055556
719488,"Дукорский с/с, 27 ","M, V, L",,,53.611395833333,27.982249444444
721287,"г. Минск, ул. Якубовсого, 32",,"V, L",,53.8975475,27.452305555556
721402,"г. Минск, ул. Красноармейская, 24",,L,,53.896297,27.572737
730101,"п. Колодищи, РЦОД, ул. Центральная, 22",,,V,53.962621944444,27.783648055556
730244,"г. Минск, пер. Калининградский, 21",,"M, V, L","M, V, L",53.928925,27.600786111111
741010,"г. Минск, Ст. метро &quot;Институт Культуры&quot;",,"M, L",,53.885938,27.539732
741011,"г. Минск, Ст. метро &quot;Пл. Ленина&quot;",,"M, L",,53.89184,27.547707
741012,"г. Минск, Ст. метро &quot;Октябрьская&quot;",,"M, L",,53.902067,27.562363
741013,"г. Минск, Ст. метро &quot;Пл. Победы&quot;",,"M, L",,53.908973,27.575519
741014,"г. Минск, Ст. метро &quot;Пл. Я. Коласа&quot;",,"M, L",,53.915736,27.58392
741015,"г. Минск, Ст. метро &quot;Академия Наук&quot;",,"M, L",,53.922203,27.597949
741016,"г. Минск, Ст. метро &quot;Парк Челюскинцев&quot;",,"M, L",,53.924306,27.614049
741017,"г. Минск, Ст. метро &quot;Московская&quot;",,"M, L",,53.92829,27.628984
741018,"г. Минск, Ст. метро &quot;Восток&quot;",,"M, L",,53.93501,27.653248
741019,"г. Минск, Ст. метро &quot;Борисовский тракт&quot;",,"M, L",,53.938474,27.665677
741020,"г. Минск, Ст. метро &quot;Уручье&quot;",,"M, L",,53.945508,27.687396
741030,"г. Минск, Ст. метро &quot;Могилевская&quot;",,"M, L",,53.861643,27.674683
741031,"г. Минск, Ст. метро &quot;Автозаводская&quot;",,"M, L",,53.868646,27.649995
741032,"г. Минск, Ст. метро &quot;Партизанская&quot;",,"M, L",,53.874888,27.629546
741033,"г. Минск, Ст. метро &quot;Тракторный завод&quot;",,"M, L",,53.889669,27.615181
741034,"г. Минск, Ст. метро &quot;Пролетарская&quot;",,"M, L",,53.890282,27.585348
741035,"г. Минск, Ст. метро &quot;Первомайская&quot;",,"M, L",,53.893897,27.570193
741036,"г. Минск, Ст. метро &quot;Купаловская&quot;",,"M, L",,53.902067,27.562363
741037,"г. Минск, Ст. метро &quot;Немига&quot;",,"M, L",,53.90576,27.553653
741038,"г. Минск, Ст. метро &quot;Фрунзенская&quot;",,"M, L",,53.905209,27.541183
741039,"г. Минск, Ст. метро &quot;Молодежная&quot;",,"M, L",,53.906488,27.521684
741040,"г. Минск, Ст. метро &quot;Пушкинская&quot;",,"M, L",,53.909512,27.495243
741041,"г. Минск, Ст. метро &quot;Спортивная&quot;",,"M, L",,53.908575,27.481321
741042,"г. Минск, Ст. метро &quot;Кунцевщина&quot;",,"M, L",,53.906223,27.454236
741043,"г. Минск, Ст. метро &quot;Камменная горка&quot;  ",,"M, L",,53.907003,27.435127
741061,"г. Минск, Ст. метро &quot;Грушевка&quot;",,"M, L",,53.886608,27.514574
741062,"г. Минск, Ст. метро &quot;Михалово&quot;",,"M, L",,53.876362,27.496727
741064,"г. Минск, Ст. метро &quot;Петровщина&quot;",,"M, L",,53.864608,27.486033
744323,"г. Минск, Ст. метро &quot;Малиновка&quot;",,"M, L",,53.848615,27.47417
746203,"г. Минск, Ст. метро &quot;Ковальская Слобода&quot;",,L,,53.877388888889,27.549972222222
746204,"г. Минск, Ст. метро &quot;Вокзальная&quot;",,L,,53.889694444444,27.547444444444
746205,"г. Минск, Ст. метро &quot;Площадь Франтишка Богушевича&quot;",,L,,53.895888888889,27.538138888889
746206,"г. Минск, Ст. метро &quot;пл. Юбилейная&quot;",,L,,53.904527777778,27.540277777778
