Номер БС,Адрес,Операторы 800 МГц,Операторы 1800 МГц,Операторы 2600 МГц,Широта,Долгота
215296, д. Доброплесы,"V, L",,,55.985766422,28.44897477
215354,"г. Витебск, ул. Богатырёва",,"M, V, L",,55.165333333333,30.288611111111
215986," д. Костино, М1","M, V, L",,,54.680361815,30.768609757
216015,д. Изубрица,"V, L",,,56.020744157,28.452509348
216119,н.п. Дуковщина,"V, L",,,55.096992222222,29.270786388889
216617,д. Долгое,"M, V, L",,,54.93304645,28.95371388
216628,н.п. Малое Ситно,"M, V, L",,,55.691615266,29.353815841
216634, д. Машница,"V, L",,,55.736608543,28.651028419
217046,д.  Золово,"V, L",,,55.521460053,27.074600574
217114, н.п. Переволочня,"M, V, L",,,54.469414199,29.933111458
217116,н.п. Красная горка,"M, V, L",,,54.376989188,29.693137034
217119,н.п. Лесничие,"M, V, L",,,54.717382666,30.280316741
217120,д. Ляхи,"V, L",,,54.929742564,30.189112269
217123,н.п. Стайки,"M, V, L",,,54.686001644,30.316101875
217124,д. Сосновка,"M, V, L",,,55.083589715,30.163904665
217237,н.п. Добрино,"M, V, L",,,54.783138889,30.270861122
217239,д. Новязки,"V, L",,,54.889009709,30.209498436
217240,н.п. Подберезье,"M, V, L",,,54.441429351,29.860385582
217355,н.п Устье,"M, V, L",,,55.378356434,26.817612659
217390, д. Светлые,"M, V, L",,,55.669389674,29.991699806
217391,н.п. Куриленки,"M, V, L",,,55.746174876,29.972199032
217825,н.п. Секеровщина,"M, V, L",,,55.517491388889,28.8815925
217933,д. Добрино,"M, V, L",,,55.322008611111,29.505838611111
218037,"н.п. Болбасово, ул. Заводская, д. 1К","M, V, L",,,54.445227777778,30.291785
219322,д. Тригубцы,"M, V, L",,,55.300898055556,30.247247777778
237874,н.п. Болбасово,,"M, V, L",,54.428242252,30.284838956
