Номер БС,Адрес,Операторы 800 МГц,Операторы 1800 МГц,Операторы 2600 МГц,Широта,Долгота
411053,д. Козляны,"M, V, L",,,53.909316666667,24.7925
411054,аг. Коптевка,"M, V, L",,,53.551966666667,23.878797222222
411061,"Гродно, ул. Санаторная, 20 (база отдыха &quot;Купалинка&quot;)","M, V, L",,,53.73325,23.788222222222
411062,д. Лаздуны 1,"M, V, L",,,53.970211111111,25.971466666667
411063,д. Мосты Левые,"M, V, L",,,53.420444444444,24.635
411064,н.п. Лежневичи,"V, L",,,53.8992,26.073994444444
411069,"г. Лида, ул. Рыбиновского, 24",,"M, V, L",,53.896913889,25.267769444
411076,д. Лоша,"V, L",,,54.589480555556,25.805155555556
411078,д. Лужище,"V, L",,,54.288530555556,26.051869444444
411079,н.п. Лунно,"M, V, L",,,53.458516666667,24.242211111111
411080,н.п. Луцковляны,"M, V, L",,,53.436888888889,23.939875
411083,аг. Можейково,"M, V, L",,,53.728116666667,24.984641666667
411084,д. Медвиновичи,"M, V, L",,,53.390363888889,25.291219444444
411085,д. Медрики,"V, L",,,54.540647222222,26.143880555556
411100,д. Новодевятковичи,"M, V, L",,,52.92025,25.164533333333
411101,"г.п. Новоельня, ул. Новогрудская, 37","M, V, L",,,53.467277777778,25.594027777778
411103,д. Новоселки,"M, V, L",,,54.406316666667,26.093941666667
411105,"аг. Озеры, Санаторий &quot;Озерный&quot;","M, V, L",,,53.749758333333,24.217194444444
411106,аг. Озеры,"M, V, L",,,53.720997222222,24.196361111111
411108,н.п. Котловка,"M, V, L",,,54.716152777778,25.748536111111
411109,"п. Острино, ул. Слатвинского, 34А, корп. 1","M, V, L",,,53.732852777778,24.541147222222
411114,н.п. Павлово,"V, L",,,53.256191666667,25.281075
411119,д. Пильчуки,"V, L",,,53.650755555556,24.791361111111
411120,д. Минчики,"M, V, L",,,53.1199,23.91565
411122,н.п. Подкосовье,"M, V, L",,,53.645161111111,26.111016666667
411126,Порозово,"M, V, L",,,52.931488888889,24.360416666667
411128,н.п. Привалки,"M, V, L",,,53.945905555556,23.934044444444
411129,д. Протасовщина,"M, V, L",,,53.588191666667,24.510577777778
411131,"н.п. Радунь, ул. Комсомольская, 4","M, V, L",,,54.052586111111,24.997333333333
411132,д. Дуброва,"M, V, L",,,53.446138888889,26.021991666667
411133,д. Рассолишки,"M, V, L",,,53.984475,26.305902777778
411134,д. Рогачевщина,"M, V, L",,,53.658461111111,24.500344444444
411135,д. Родники,"M, V, L",,,53.127494444444,24.184933333333
411140,"г. Скидель, ул. Первомайская, 1","M, V, L",,,53.573444444444,24.210305555556
411141,"г. Скидель, ул. Ленина, 121 ","M, V, L",,,53.560102777778,24.260108333333
411145,"г. Слоним, ул. Красноармейская, 40",,"M, V, L",,53.088471111111,25.320097222222
411153,"г. Сморгонь, ул. Молодежная, 1а",,"M, V, L",,54.469074389,26.412529365
411154,н.п. Соколы,"V, L",,,54.060513888889,25.264252777778
411155,н.п. Соничи,"M, V, L",,,53.870477777778,23.69255
411156,н.п. Сопоцкин,"M, V, L",,,53.829905555556,23.666561111111
411157,д. Старченяты,"M, V, L",,,53.894452777778,25.798880555556
411159,д. Сынковичи,"M, V, L",,,53.113336111111,25.167777777778
411160,д. Тележишки,"M, V, L",,,54.487886111111,25.840586111111
411163,аг. Турец,"M, V, L",,,53.529336111111,26.309797222222
411164,д. Цыборы,"M, V, L",,,53.847141666667,25.185294444444
411165,н.п. Чернуха,"M, V, L",,,53.926116666667,24.080622222222
411166,н.п. Шундры,"V, L",,,53.192063888889,25.300388888889
411169,"г.п. Юратишки, пер. Промышленный, 9","M, V, L",,,54.034172222222,25.937652777778
412172,"г. Слоним, ул. Ефросиньи Полоцкой",,"M, V, L",,53.074888888889,25.301138888889
412302,н.п. Обухово,"M, V, L",,,53.597797222222,24.074052777778
412304,н.п. Гудогай,"M, V, L",,,54.595344444444,25.908383333333
412336,д. Богушовка,"M, V, L",,,53.762472222222,23.935338888889
412337,д. Рыбница,"M, V, L",,,53.825380555556,24.036891666667
412338,д. Жукевичи ,"M, V, L",,,53.59095,23.958325
412447,"н.п. Конвелишки, ул. Школьная","M, V, L",,,54.229366666667,25.464236111111
412448,аг. Кошелево,"V, L",,,53.535827777778,25.732433333333
412450,д. Загораны,"M, V, L",,,53.734925,23.703630555556
412451,д. Морозовичи,"M, V, L",,,53.531777777778,25.578944444444
412452,д. Стетковщина,"V, L",,,53.336925,25.420638888889
412453,д. Хорошки,"V, L",,,53.337883333333,25.630141666667
412454,н.п. Лихачи,"M, V, L",,,53.931286111111,24.178275
412455,н.п. Гурины,"M, V, L",,,53.982083333333,25.321311111111
412502,д. Бердовка,"V, L",,,53.780544444444,25.752688888889
412537,д. Октябрьская,"M, V, L",,,53.203641666667,25.077919444444
412599,д. Заполье,"M, V, L",,,53.448213888889,24.456975
412600,аг. Первомайский,"M, V, L",,,53.914022222222,24.653330555556
412601,н.п. Песковцы,"M, V, L",,,53.562744444444,25.164475
412611, д. Студеровщина,"M, V, L",,,53.265169444444,25.537463888889
412612,аг. Вердомичи,"M, V, L",,,53.024066666667,24.267855555556
412736,д. Любаничи,"M, V, L",,,53.487783333333,26.146625
412835,"г. Слоним, ул. Загородная",,"M, V, L",,53.091741401,25.339904584
412849,"г. Лида, ул. Мопровская, 4",,"M, V, L",,53.88103868,25.298367497
412923,"г. Новогрудок, ул. Мицкевича, 15",,"M, V, L",,53.592469444,25.820877778
412986,"г.п. Россь, район ул. Западная","M, V, L",,,53.294047222222,24.3959
413280,д. Козловщина,"V, L",,,54.214711111111,25.963527777778
413349,"г. Лида, ул. Невского, У-1182",,"M, V, L",,53.888111111,25.269388889
413369,"г. Ошмяны, ул. Борунская, 35",,"M, V, L",,54.425191667,25.960947222
413426,"г. Сморгонь, ул. Тракторная, 72",,"M, V, L",,54.487027257,26.372414575
413482,д. Новоселки,"M, V, L",,,53.271136111111,24.450591666667
413524,"г. Лида, ул. Жукова, У-688",,"M, V, L",,53.939166667,25.251944444
413525,"н.п. Поречье, ул. Л.Толстого, 8","M, V, L",,,53.886075,24.139813888889
413606,"г. Лида, ул. Качана, У-661",,"M, V, L",,53.893861111,25.326194444
413738,"Одельский с/с, Брузги, ППТО Брузги-2","M, V, L",,,53.524527777778,23.669944444444
413819,н.п. Брольники,"V, L",,,53.624227777778,25.973394444444
413928,д. Стрельцы-2 ,"M, V, L",,,53.556805555556,24.330888888889
414305,"г. Новогрудок, ул. Яцука",,"M, V, L",,53.587305556,25.833083333
414468,г.п. Козловщина,"M, V, L",,,53.320638888889,25.275805555556
414469,"г. Слоним, ул. Пушкина",,"M, V, L",,53.101211818,25.301927128
414989,аг. Путришки,"M, V, L",,,53.6938875,23.937706111
415095,аг. Топилишки,"M, V, L",,,53.630183333333,24.718525
415466,"г. Островец, ул. Березовая, 4",,"M, V, L",,54.617926416,25.982157326
415917,"н.п. Щуки, завод &quot;Автопровод&quot;","V, L",,,53.504925,24.519991666667
415999,н.п. Подъятлы,"M, V, L",,,53.66225,23.644027777778
416095,н.п. Тарусичи,"M, V, L",,,53.647888888889,23.724138888889
416099,н.п. Горны,"M, V, L",,,53.578666666667,24.016555555556
416179,"г. Лида, пересечение ул. Радужная-Встречная",,"M, V, L",,53.93625,25.288194444
416609,"н.п. Бакуны, 30Б","M, V, L",,,53.565222222222,23.742972222222
416872,н.п. Вересково,"V, L",,,53.764941666667,25.914097222222
416881,аг. Залесье,"M, V, L",,,54.421872222222,26.543483333333
417057,"д. Пышки, 32","M, V, L",,,53.692930555556,23.769930555556
417060,н.п. Налибоки,"V, L",,,53.697202777778,25.705808333333
417061,н.п. Щечиново,"M, V, L",,,53.647222222222,23.976305555556
417231,н.п. Дайлиды,"V, L",,,53.964994444444,25.811275
417284,аг. Пограничный,"M, V, L",,,53.113908333333,23.9744
417392,"н.п. Жировичи, ул. Лесная","M, V, L",,,53.010108333333,25.344391666667
417447,в районе ул. Энергетиков,,"M, V, L",,54.602513,25.975717
417785,д. Криничное,"V, L",,,53.567855555556,26.497736111111
417869,н.п. Житомля,"M, V, L",,,53.628733333333,24.090558333333
417913,"Желудокский с/с, Кукини","M, V, L",,,53.621047222222,24.891441666667
417915,"Скидельский с/с, вблизи д. Хвойняны","M, V, L",,,53.534969444444,24.267927777778
418062,"г. Сморгонь, ул. Железнодорожная",,"M, V, L",,54.47362,26.381508333333
418490,"Кошелевский с/с, н.п. Каменка","V, L",,,53.555933333333,25.689547222222
418491,н.п. Невда,"V, L",,,53.547783333333,25.828675
418652,"г.п. Островец, ул. Короткевича",,"M, V, L",,54.606848354,25.981395952
