Номер БС,Адрес,Операторы 800 МГц,Операторы 1800 МГц,Операторы 2600 МГц,Широта,Долгота
310793,"д. Каменка, ул. Советская, 27а","M, V, L",,,51.983833333,29.12425
310796,вблизи аг. Козловичи,"M, V, L",,,52.37025,29.356222222
310797,д. Колпень,"M, V, L",,,51.938555556,30.66375
310798,н.п. Кольно,"M, V, L",,,52.132638889,27.891972222
310801,н.п. Конковичи,"M, V, L",,,52.165,28.698611111
310802,"г.п. Копаткевичи, ул. Интернациональная, 6","M, V, L",,,52.312666667,28.818972222
310805,"г.п. Корма, ул. Ленина, 25","M, V, L","M, V, L",,53.131361111,30.800805556
310806,д. Короватичи,"M, V, L",,,52.235472222,30.119555556
310807,вблизи д. Королева Слобода-2,"M, V, L",,,52.926416667,29.334416667
310808,агрогордок Коротковичи,"M, V, L",,,52.796583333,29.811666667
310809,"г. Гомель, ул. Михаила Ломоносова, 25",,"M, V, L",V,52.533888889,30.923
310811,вблизи аг. Кочищи,"M, V, L",,,51.745777778,28.915277778
310813,п. Красный Камень,"M, V, L",,,52.273111111,31.578888889
310814,"п. Криничный, ул. Школьная, 2","M, V, L",,,51.994111111,29.324027778
310816,Широковкий с/с ,"M, V, L",,,52.797833333,30.739916667
310819,"г. Лельчицы, ул. Советская, 46","M, V, L",,,51.787138889,28.327805556
310821,агрогордок Литвиновичи,"M, V, L",,,53.186042917,30.85349825
310823,д. Луговая Вирня,"M, V, L",,,52.906611111,30.131944444
310824,агрогордок Лясковичи ,"M, V, L",,,52.119444444,28.165305556
310825,"д. Мазуры, ул. Полевая","M, V, L",,,51.860138889,29.219611111
310826,"агрогордок Малые Автюки, ул. Школьная","M, V, L",,,52.134027778,29.503833333
310827,н.п. Малые Селютичи,"M, V, L",,,52.298805556,28.192083333
310831,агрогордок Меркуловичи,"M, V, L",,,52.978972222,30.598444444
310832,д. Милоград,"M, V, L",,,52.504194444,30.260055556
310845,"г. Петриков, ОАО &quot;Керамзитный завод&quot;","M, V, L",,,52.206583333,28.592444444
310847,"г. Наровля, ул. Ленина В.И., 9","M, V, L",,,51.796777778,29.506972222
310849,д. Новая Гута,"M, V, L",,,52.100611111,30.971972222
310851,агрогордок Радуга,"M, V, L",,,52.583944444,31.080305556
310854,агрогордок Носовичи,"M, V, L",,,52.274222222,31.270277778
310856,д. Озераны,"M, V, L",,,52.038694444,27.848166667
310857,"г.п. Октябрьский, ул. Партизанская, 51в","M, V, L",,,52.64705556,28.8805
310858,д. Омельно,"M, V, L",,,53.026333333,29.685916667
310859,вблизи г.п. Паричи,"M, V, L",,,52.801777778,29.398361111
310860,н.п. Сосновка,"M, V, L",,,52.383666667,30.829777778
310861,д. Песочная Буда,"M, V, L",,,52.261694444,31.139555556
310862,"г. Петриков, ул. К. Маркса, 4","M, V, L",,,52.126083333,28.493777778
310865,вблизи агрогордка Полесье,"M, V, L",,,52.566388889,29.358055556
310866,д. Полостевичи,"M, V, L",,,52.378805556,27.451472222
310867,"агрогордок Поречье, ул. Советская, 34","M, V, L",,,52.632277778,28.749194444
310869,"п. Приднепровский, УП &quot;Санаторий &quot;Приднепровский&quot;","M, V, L",,,53.083,30.195805556
310870,агрогордок Прудок,"M, V, L",,,52.060388889,29.110416667
310871,вблизи д. Раковичи,"M, V, L",,,52.684583333,29.351583333
310877,"г. Речица, ул. Сыдько, 27","V, L","M, V, L",,52.3775,30.366111111
310878,"г. Речица, ул. Достоевского, 37",,"M, V, L",,52.356875381,30.408362573
310881,"г. Речица, ул. Урожайная, 7","V, L","M, V, L",,52.343388889,30.434583333
310883,"г. Речица, ул. Фрунзе, 1","V, L","M, V, L",,52.368117424,30.428735651
310885,д. Ровенская Слобода,"M, V, L",,,52.220638889,30.319777778
310888,"г. Рогачев, ул. Владислава Волкова, 36а",,"M, V, L",,53.066166667,29.986972228
310889,"г. Рогачев, ул. Октябрьская, 18","V, L","M, V, L",,53.086944444,30.054305556
310890,"г. Рогачев, ул. Гоголя, 53","V, L","M, V, L",,53.092944444,30.041194444
310891,"г. Рогачев, ул. Кирова, 31","V, L","M, V, L",,53.068916667,30.01825
310892,"г. Рогачёв, ул. Набережная, 78/1","V, L",,,53.102777778,30.065222222
310894,д. Руденка,"M, V, L",,,52.789388889,30.256194444
310897,"агрогордок Светиловичи, ул. Ленина В.И., 4","M, V, L",,,52.794194444,31.32125
310902,"г. Светлогорск, ул. Мирошниченко, 7","V, L",,,52.630611111,29.756388889
310903,"г. Светлогорск, ул. Социалистическая, 53","V, L",,,52.638194444,29.738416667
310905,"г. Светлогрск, пр-д Белтелекомовский, 6-2","V, L","M, V, L",,52.627916667,29.738916667
310907,"г. Светлогорск, ул. Титова, 5Б","V, L","M, V, L",,52.637555556,29.708888889
310909,"агрогордок Симоничи, пер. Рабочий, 36В","M, V, L",,,51.885805556,28.064638889
310910,д. Скрыгалов,"M, V, L",,,52.102888889,28.821583333
310911,Слободской с/с,"M, V, L",,,52.04625,28.998444444
310912,н.п. Словечно,"M, V, L",,,51.630888889,29.068388889
310915,н.п. Сосновец,"M, V, L",,,52.23719444,28.42647222
310916,агрогордок Старое Село,"M, V, L",,,52.526083333,31.138444444
310917,н.п. Старокрасное,"M, V, L",,,52.391583333,30.151027778
310918,вблизи д. Степы,"M, V, L",,,52.926805556,29.613194444
310919,д. Столбун,"M, V, L",,,52.799222222,31.391638889
310922,д. Судовица,"M, V, L",,,52.733055556,29.520888889
310923,н.п. Сырод ,"M, V, L",,,52.114861111,29.426666667
310925,"н.п. Тереховка, ул. Ленина, 31","M, V, L",,,52.219861111,31.425722222
310926,д. Терюха,"M, V, L",,,52.200194444,31.001444444
310927,агрогордок Тихиничи,"M, V, L",,,53.159305556,29.864027778
310928,"н.п. Туров, ул. Комсомольская, 2","M, V, L",,,52.071833333,27.725527778
310929,"д. Туровичи, в районе ул. Победы","M, V, L",,,52.266333333,29.285833333
310930,д. Турцевичи,"M, V, L",,,52.169083333,29.2155
310931,п. Уборок,"M, V, L",,,52.387472222,31.596166667
310932,агрогордок Уборок,"M, V, L",,,52.046916667,30.506916667
310933,"н.п. Уваровичи, пер. Больничный, 28","M, V, L",,,52.602555556,30.7225
310934,н.п. Узнож,"M, V, L",,,52.475472222,29.974333333
310935,"г. Гомель, пр-д Энергостроителей, 2/6","M, V, L","V, L",,52.44875,30.816555556
310936,"н.п. Урицкое, ул. Ятченко, 4","M, V, L",,,52.467166667,30.804805556
310940,"агрогордок Холмеч, ул. Коммунальная, 7","M, V, L",,,52.153333333,30.618277778
310941,"Марковичский с/с, 7","M, V, L",,,52.148444444,31.127027778
310942,н.п. Хусное,"M, V, L",,,52.222472222,28.814333333
310943,агрогордок Хутор,"M, V, L",,,52.503694444,29.744
310948,агрогордок Чирковичи,"M, V, L",,,52.664222222,29.658833333
310949,"д. Чкалово, ул. Пролетарская, 178Б","M, V, L",,,52.275027778,30.88525
310952,вблизи агрогордка Юровичи,"M, V, L",,,51.943194444,29.541333333
311912,"г. Гомель, Индустриальный пр-зд, 1а",,"M, V, L",V,52.432666667,30.928
312258,"н.п. Красный Берег, ул. Кооперативная, 3","M, V, L",,,52.951639472,29.781099
312261,вблизи аг. Заполье,"M, V, L",,,53.112111111,29.953444444
312297,"г.Жлобин, 17-й микрорайон, 14а",,"M, V, L",,52.90676667,30.0463639
312334,вблизи д. Кабановка,"M, V, L",,,52.957361111,29.918166667
312335,н.п. Дзержинск,"M, V, L",,,51.669166667,27.537333333
312368,"агрогордок Милошевичи, ул. Котовского, д. 7А","M, V, L",,,51.662083333,27.941805556
312402,"Улуковский с/с, 25","M, V, L",,,52.398722222,31.141055556
312404,д. Струкачев,"M, V, L",,,53.028277778,30.711444444
312405,н.п. Червоное,"M, V, L",,,52.357583333,27.907305556
312415,"г. Гомель, ул. Шилова, 3",,"M, V, L",V,52.461,30.992916667
312421,"г.Жлобин, ул. Колхозная, 23а","V, L","M, V, L",,52.88958333,29.96263889
312424,"г. Рогачев, ул. Ленина, 27","V, L","M, V, L",,53.072222222,30.051138889
312426,"г. Светлогорск, ул. Заводская, 1",,"M, V, L",,52.619936127,29.784261254
312442,"р.п. Большевик, ул.  Красноармейская, 29","M, V, L",,,52.55599444,30.87912788
312443,"Улуковский с/с, 3А/43","M, V, L",,,52.380111111,31.072527778
312444,"Бобовичский с/с, 55","M, V, L",,,52.330737144,30.801051103
312446,н.п. Борщевка,"M, V, L",,,52.347,30.6485
312470,"агрогордок Стодоличи, ул. Садовая, д. 47А","M, V, L",,,51.723916667,28.490611111
312500,д. Абрамовка,"M, V, L",,,51.8785,30.57325
312501,д. Кливы,"M, V, L",,,51.910611111,29.827944444
312531,"агрогордок Терешковичи, ул. Нагорная, 47Б","M, V, L",,,52.258694444,30.937111111
312532,"д. Студеная Гута, ул. Северная, 17Б","M, V, L",,,52.1525,30.998972222
312533,вблизи п. Хальч,"M, V, L",,,52.857222222,30.186861111
312546,"н.п. Уза, ул. Шоссейная, 59","M, V, L",,,52.600861111,30.816083333
312547,н.п. Комсомольск,"M, V, L",,,52.521388889,30.096944444
312548,вблизи д. Новые Марковичи,"M, V, L",,,52.654138889,30.087083333
312549,н.п. Голубица,"M, V, L",,,52.10575,28.292777778
312550,"д. Кистени, ул. Днепровская, 70","M, V, L",,,53.175472222,30.250222222
312551,д. Гать,"M, V, L",,,52.60255556,28.95875
312557,"д. Луки, ул. Новая, 29","M, V, L",,,52.354277778,29.752388889
312559,д. Просмычи,"M, V, L",,,51.658222222,30.366305556
312560,агрогордок Великие Немки,"M, V, L",,,52.881083333,31.335916667
312561,"д. Долголесье, ул. Центральная, 37Б","M, V, L",,,52.263805556,30.713861111
312562,"п. Папанин, ул. Зеленая, 3А","M, V, L",,,52.155333333,30.751916667
312563,"агрогордок Ремезы, ул. Анварова И.А.","M, V, L",,,51.818416667,28.9725
312564,"аг. Засинцы, ул. Ленина В.И.","M, V, L",,,51.553944444,28.748138889
312565,"аг. Валавск, ул. 40 лет Победы ","M, V, L",,,51.676166667,28.760305556
312566,"д. Замостье, в районе ул. Зеленая, 29","M, V, L",,,52.25269444,29.62822222
312567,н.п. Хвойка,"M, V, L",,,52.472888889,28.059888889
312568,н.п. Грабов,"M, V, L",,,52.362777778,28.263611111
312569,н.п. Новый Барсук,"M, V, L",,,52.113111111,30.279138889
312570,н.п. Бабичи,"M, V, L",,,52.276054722,30.002757333
312572,вблизи д. Ректа,"M, V, L",,,53.271777778,29.929277778
312573,д. Новый Кривск,"M, V, L",,,53.087312622,30.517622847
312574,д. Партизанская,"M, V, L",,,52.047027778,29.990305556
312713,н.п. Куритичи,"M, V, L",,,52.281833333,28.61
312714,вблизи д. Бринев,"M, V, L",,,52.183,28.179527778
312720,вблизи агрогордка Папоротное,"M, V, L",,,52.757527778,29.977694444
312728,г. Речица,"V, L","M, V, L",,52.335694444,30.366694444
312730,"н.п. Комарин, ул. Комсомольская, 16","M, V, L",,,51.439833333,30.56375
312731,"д. Защебье, НПС &quot;Защебье&quot;.","M, V, L",,,52.184305556,29.884444444
312751,д. Великий Боков,"M, V, L",,,51.978055556,29.163361111
312808,"г. Гомель, ул. Богдановича, 26",,"M, V, L",V,52.463005556,30.956988889
312816,"Улуковский с/с, 23","M, V, L",,,52.477694444,31.111027778
312817,"д. Букча, ул. Ленинская, д. 62Б","M, V, L",,,51.750777778,27.681777778
312818,н.п. Унорица,"M, V, L",,,52.45875,30.327527778
312819,"агрогордок Красное, ул. Колхозная, 1","M, V, L",,,52.470277778,30.913861111
312821,"д. Заспа, ул. Советская, 78б","M, V, L",,,52.26075,30.499472222
312886,"г. Гомель, ул. Объездная, 12",,"M, V, L",,52.41545,30.900616667
312887,"г. Гомель, ул. Мазурова, 103а","V, L","M, V, L",,52.454963889,31.033075
312910,н.п. Дорошевичи,"V, L",,,52.11726323,28.20718947
312993,агрогордок Переделка,"M, V, L",,,52.030055556,30.724833333
312994,Белое Болото,"M, V, L",,,52.41894444,30.45227778
313031,"г. Житковичи, ул. Кирова",,"M, V, L",,52.22984433,27.856148075
313033,"г. Светлогорск, ул. Ленина, 45а","V, L",,,52.633194444,29.743916667
313034,п. Чёнки,"M, V, L",,,52.33605464,30.9562494
313045,"г. Гомель, Осовцы","M, V, L","M, V, L",,52.384472222,30.915472222
313063,"г. Гомель, 70 лет БССР, 21",,"M, V, L",V,52.402552778,30.914638889
313064,"г. Гомель, ул. Советская, 198","V, L","M, V, L",,52.465668039,30.983008379
313097," н.п. Бобровичи, 146","M, V, L",,,52.27600216,29.37877071
313110,"г. Гомель, ул. Клермон Ферран, 2","V, L","M, V, L",,52.4151,30.965125
313112,"г. Гомель, ул. Черноморская, 11","V, L","M, V, L",,52.422536111,30.952063889
313114,"п. Зябровка, 248А","M, V, L",,,52.296375585,31.184669698
313116,"г. Гомель, ул. Волгоградская, 14",,"M, V, L",V,52.407838889,30.952572222
313117,"г. Гомель, ул. Комиссарова, 13",,"M, V, L",V,52.417804914,31.012006904
313166,"г. Светлогорск, ул. Авиационная, 1б","V, L","M, V, L",,52.625305556,29.707805556
313168,"г. Гомель, ул. Сосновая, 10","V, L","M, V, L",,52.416630556,30.943872222
313173,д. Шарпиловка,"V, L",,,52.11000001,30.90658347
313202,"г. Чечерск, ул. Трудовая, 15Б","M, V, L","M, V, L",,52.916555556,30.922388889
313218,н.п. Лукский,"M, V, L",,,52.97335855,29.95641094
313219,д. Чирковичи,"M, V, L",,,52.67971954,29.64981015
313242,"г. Гомель, р-н ул. Гомельской правды, 30",,"M, V, L",V,52.446321166,31.029424716
313244,"г. Гомель, ул. 104 микрорайон, ул. Тереховская","V, L","M, V, L",,52.350447222,31.055347222
313249,"г. Гомель, 21-й микрорайон",,"M, V, L",V,52.466863889,31.046008333
313255,"д. Буда-Лельчицкая, ул. Первомайская, д. 10А","M, V, L",,,51.851249,28.370429
313273,д. Верхние Жары,"M, V, L",,,51.339333333,30.580694444
313501,д. Чкалово,"M, V, L",,,52.412138889,29.852611111
313502,"г. Светлогорск, м-н Березина","V, L","M, V, L",,52.642777778,29.726722222
313504,"г. Гомель, район ул. Свердлова",,"M, V, L",V,52.4085,31.050083333
313505,"г. Гомель, ул. Первомайская, 10","M, V, L","M, V, L",,52.538424959,30.911557458
313518,"г. Хойники, ул. Советская","M, V, L",,,51.887333333,29.9655
313531,г. Добруш-6,"M, V, L",,,52.450083333,31.532194444
313535,д. Цупер,"M, V, L",,,52.962833333,30.070583333
313567,"г. Речица, ул. Змитрока Бядули, 3","V, L","M, V, L",,52.358944444,30.341861111
313605,д. Молчаны,"M, V, L",,,52.267916667,30.256138889
313850,д. Студенец,"M, V, L",,,53.22497,30.90164
314001,"г.Жлобин, р-н ул. Ленинградская",,"M, V, L",,52.90336111,30.00233334
314004,"г.Жлобин, р-н ул. Промышленная","V, L","M, V, L",,52.84708926,29.98121338
314206,"г. Гомель, ул. Объездная, 9","V, L","M, V, L",,52.420113099,30.889636211
314213,"г. Гомель, р-н дома ул. Стрельца, 3","V, L","M, V, L",,52.439055556,30.918888889
314214,"г. Гомель, ул. Шилова, 28",,"M, V, L",V,52.466777778,31.000027778
314216,"г. Гомель, ул. Киселева, 2","V, L","M, V, L",,52.42933599,30.993112242
314221,"г. Гомель, ул. Интендантская","V, L","M, V, L",,52.443333333,30.964972222
314222,"д. Китин, ул. Центральной, дом 47","M, V, L",,,52.85419444,29.63830556
314223,"д. Дворище, ул. Зеленая, дом 47","M, V, L",,,52.822611111,29.556694444
314224,"г. Гомель, ул. Головацкого","V, L","M, V, L",,52.450808333,31.022225
314228,"г. Гомель, ул. Маневича, 22а","V, L","M, V, L",,52.466672222,30.965125
314229,"н.п. Нивы, ул. Октябрьская, 12в","M, V, L",,,52.809944444,29.949888889
314230,вблизи д. Антоновка,"M, V, L",,,52.978888889,30.143416667
314231,"г. Гомель, р-н ул. Жемчужная",,"M, V, L",V,52.354194444,31.019861111
314232,Гомельский р-н,"M, V, L",,,52.29646406,30.94791728
314233,"г. Гомель, 2-й пер. Кавалеристский",,"M, V, L",,52.381325,31.009461111
314235,"г. Гомель, р-н ул. Черниговская, 34",,"M, V, L",V,52.373719444,31.038063889
314236,"н.п. Борщевка, р-н дома ул. Совесткая, 1А","M, V, L",,,52.211611111,31.560111111
314237,агрогордок Переволока,"M, V, L",,,52.208671083,30.207765611
314238,"г. Гомель, р-н ул. Склезнева",,"M, V, L",V,52.387844444,31.038575
314240,"г. Гомель, р-н дома ул. Добрушская, 60","M, V, L","M, V, L",,52.402972222,31.077444444
314241,"д. Прибор, ул. мира, 1","M, V, L",,,52.404833333,30.763722222
314256,д. Первомайск,"M, V, L",,,52.16775,30.064833333
314372,аг. Любань,"M, V, L",,,52.60130556,29.13191667
314376,агрогордок Тонеж,"M, V, L",,,51.831638889,27.800083333
314377,"г.п. Лоев, ул. Октябрьская, 17","M, V, L",,,51.941861111,30.796222222
314386,"г. Гомель, ул. Шоссейная, 41/8","V, L","M, V, L",,52.451029857,30.97743283
314387,"г. Гомель, ул. Хатаевича, 31а",,"M, V, L",V,52.446719444,31.014125
314396,п. Кореневка,"M, V, L",,,52.350805556,31.110194444
314397,Жгунский с/с,"M, V, L",,,52.37605635,31.21782993
314409,в I квартале Бабчинского лесничества государственного природоохранного научно-исследовательского учреждения &quot;Полесский государственный радиационно-экологический заповедник&quot;,"M, V, L",,,51.723259,29.945357
314502,"г. Гомель, ул. Лазурная, 11",,"M, V, L",V,52.410330556,30.911563889
314507,агрогордок Поколюбичи,"M, V, L",,,52.505138889,31.033138889
314513,"г. Речица, р-н ул. Набережная, 100",,"M, V, L",,52.371037281,30.40851335
314518,"г. Гомель, р-н дома ул. Огаренко, 17","V, L","M, V, L",,52.471391667,31.023502778
314520,"д. Романовка, ул. Советская, дом 44А","M, V, L",,,51.997888889,28.935666667
314521,н.п. Копцевичи,"M, V, L",,,52.22841667,28.30875
314522,"г. Гомель, р-н ул. Гвоздичная","V, L","M, V, L",,52.496422222,30.978505556
314523,"Борщёвский с/с, санаторий &quot;Солнечный берег&quot;.","M, V, L",,,52.309416667,30.562638889
314524,н.п. Козье,"M, V, L",,,52.30236111,30.23580553
314525,"г.п. Стрешин, пер. Банный","M, V, L",,,52.729722222,30.108611111
314526,вблизи д. Стрельск,"M, V, L",,,51.954444444,29.420055556
314531,"г. Гомель, 15-й микрорайон",,"M, V, L",V,52.357277778,31.052527778
314542,"г. Гомель, ул. Тельмана, 22а","V, L","M, V, L",,52.440444444,31.008444444
314543,"г. Гомель, ул. Кирова, 57",,"M, V, L",V,52.436694444,31.003361111
314547,"г. Гомель, ул. Лазурная, 33",,"M, V, L",V,52.409694444,30.904111111
314548,"г. Гомель, ул. Советская, 169/2","V, L","M, V, L",,52.477308333,30.978427778
314549,"г. Гомель, ул. Федюнинского, 21",,"M, V, L",V,52.485786111,31.007311111
314550,"г. Гомель, р-н пр. Октября, 93",,"M, V, L",,52.404694444,30.940638889
314606,г.Жлобин,,"M, V, L",,52.90586111,30.03291667
314634,"н.п. Ильич, ул. Николая Сковородина, 1","V, L",,,52.47319856,31.15118653
314707,"г.Жлобин, р-н дома мкр. Лебедевка-Юг, 36","V, L","M, V, L",,52.91475,30.02880556
314767,"г.Жлобин, ул. Ковалева, 4",,"M, V, L",,52.898246436,30.035910583
315032,"г. Гомель, ул. П. Бровки, 5а","V, L","M, V, L",,52.475791667,31.029561111
315203,вблизи агрогордка Круговец-Калинино,"M, V, L",,,52.169444444,31.698611111
315204,"г. Гомель, ул. Кирова, 155","V, L","M, V, L",,52.456083333,30.989888889
315265,"г. Буда-Кошелево, ул. Дрозда","M, V, L",,,52.73102889,30.55402103
315266,н.п. Глыбоцкое,"M, V, L",,,52.06312254,31.27980156
315356,"г. Гомель, р-н ул. Кожара","V, L","M, V, L",,52.457972222,31.015166667
315357,"п. Цагельня, ул. Молодежная, 4В","M, V, L",,,52.31205489,31.04508769
315373,"г. Гомель, ул. Карповича, 28",,"M, V, L",V,52.425969129,30.998820595
315374,"г. Гомель, ул. Коммунаров, 6",,"M, V, L",,52.426358333,31.011858333
315375,"г. Гомель, р-н ул. Борисенко",,"M, V, L",V,52.419611111,30.925083333
315376,"а.г. Ерёмино, ул. Сурганова Ф.А.","M, V, L",,,52.51533478,30.9604593
315415,"Урицкий с/с, 1, Гомельское УМГ ОАО &quot;Газпром трансгаз Беларусь&quot;","M, V, L",,,52.49658333,30.85330556
315436,"г.Жлобин, ул. Фоканова",,"M, V, L",,52.90413889,30.02777778
315477,"агрогордок Лучин, ул. Полевой и  ул. Луговой","M, V, L",,,53.005111111,30.013861111
315539,д. Горваль,"M, V, L",,,52.571861111,30.184138889
315540,п. Калинино,"M, V, L",,,52.277833,31.02925
315716,агрогордок Углы,"M, V, L",,,51.867277778,30.295944444
315720,"г. Гомель, пр. Космонавтов, 114","V, L","M, V, L",,52.45935,30.950136111
315721,"г. Гомель, ул. Свердлова, д. 3а",,"M, V, L",V,52.399486177,31.034860547
315723,"г. Гомель, микрорайон Южный",,"M, V, L",V,52.354461111,31.045369444
315774,п. Осов,"M, V, L",,,52.559277778,30.533722222
315936,"г. Гомель, ул. 2-ая Гражданская, 15а",,"M, V, L",V,52.462777778,31.010777778
315937,"г.Жлобин, ул. Шоссейная, 145",,"M, V, L",,52.88336111,30.02047223
315938,"г.Жлобин, р-н ул. Шевченко","V, L","M, V, L",,52.88147222,30.04741667
315939,"г. Гомель, р-н ул. 2-ая Гомсельмашевская","V, L","M, V, L",,52.453972222,30.967694444
315940,"г. Гомель, р-н ул. Олимпийская, 7","V, L","M, V, L",,52.480808333,31.024111111
316020,д. Озерщина,"M, V, L",,,52.401527778,30.332138889
316224,"г. Гомель, ул. Федюнинского, 18",,"M, V, L",V,52.488415605,30.9862105
316254,"д. Уза, ул. Комсомольская","M, V, L",,,52.384527778,30.882277778
316255,д. Романовичи,"M, V, L",,,52.426694444,31.11525
316307,вблизи агрогордка Тереничи,"M, V, L",,,52.523686047,30.666838582
316393,"г. Гомель, ул. Луговая, 33","V, L","M, V, L",,52.410870462,31.0292264
316394,"г. Гомель, р-н дома пер. Речной, 1",,"M, V, L",,52.405694444,30.99975
316424,д. Соболи,"M, V, L",,,51.79463466,30.2110144
316517,"агрогордок Пиревичи, ул. Суворова, 4","M, V, L",,,52.790583333,30.321944444
316529,агрогордок Пенчин,"M, V, L",,,52.641788989,30.654833149
316530,д. Радеево,"M, V, L",,,52.64553608,30.72482469
316626,"г. Гомель ул. Химзаводская, 5","V, L","M, V, L",,52.432166667,30.861472222
316627,г. Туров,"M, V, L",,,52.06759431,27.75746996
316629,"г. Гомель, ул. 2-я Орудийная, 15",,"M, V, L",V,52.360491667,31.032125
316631,"г. Гомель, р-н ул. Каленикова","V, L","M, V, L",,52.363263889,31.012055556
316633,"г. Гомель, ул. Герцена, 42","V, L","M, V, L",,52.393447222,31.039705556
316653,н.п. Контакузовка,"M, V, L",,,52.31757124,31.12768638
316654,"г. Жлобин, р-н ул. Сортировочная",,"M, V, L",,52.888055556,29.990222222
316655,"г.Жлобин, ул. Первомайская, 5","V, L","M, V, L",,52.89461449,30.05661205
316657,"г. Речица, Коммунальный проезд",,"M, V, L",,52.3488,30.3546
316702,аг. Малевичи,"V, L",,,52.91087266,29.91637022
316703,"г.Жлобин, ул. Школьная, 10",,"M, V, L",,52.87847807,30.04026954
316704,"г.Жлобин, р-н  ул. Товарная - ул. Красная","V, L","M, V, L",,52.88907259,30.03672929
316706,"г. Буда-Кошелево, ул. Ленина, 3 ","M, V, L",,,52.71425,30.567861111
316711,"г. Гомель, р-н ул. В. Серегина","V, L","M, V, L",,52.40085,30.959286111
316748,н.п. Абакумы,"M, V, L",,,51.98919075,30.85836026
316758,р.п. Большевик,"M, V, L",,,52.572788139,30.880507222
316759,п. Ченки,"M, V, L",,,52.351305556,30.981555556
316760,"г. Гомель, ул. Могилевская, 26","V, L","M, V, L",,52.448155556,30.913447222
316762,"г. Гомель, р-н ул. Борисенко, 13",,"M, V, L",V,52.419302778,30.919788889
316763,"г. Гомель, ул. Барыкина, 248а","V, L","M, V, L",,52.4265,30.908638889
316800,"г. Светлогорск, ул. Заводская, 5-98","V, L","M, V, L",,52.608194444,29.771694444
316808,н.п. Копань,"M, V, L",,,52.36794444,30.51666667
316809,н.п. Ситня,"M, V, L",,,52.10578693,29.28812071
316938,"г. Гомель, ул. Дворникова, 80",,"M, V, L",V,52.455711111,30.978688889
317165,Рогачевский р-н,"V, L",,,52.98313889,29.71897223
317179,д. Дербин,"V, L",,,52.53678744,29.15395384
317188,РПТО &quot;Александровка&quot;,"M, V, L",,,51.437138889,29.48975
317215,Буда-Кошелевский район,"V, L",,,52.67840962,30.64308698
317371,н.п. Нисимковичи,"V, L",,,52.94862138,31.16266328
317454,"д. Козенки, ул. Спортивная, 103","M, V, L",,,52.015361111,29.189305556
317585,"н.п. Полобово, пустырь в р-не ул. Кирова","M, V, L",,,53.01719444,29.77527778
317587,аг. Новая Гута,"M, V, L",,,52.10688171,31.029204123
317634,"Улуковский с/с, 46","M, V, L",,,52.42881253,31.07339274
317636,"г.Жлобин, Красный проезд, 2",,"M, V, L",,52.87357296,30.02952205
317651,"н.п. Лебедевка р-н ул. Козлова, 1","M, V, L",,,52.92286111,30.00680556
317663,"г. Рогачев, перекресток ул. Я.Коласа - Кожедуба","V, L",,,53.10969444,30.04083333
318275,н.п. Бобовка,"M, V, L",,,52.90119444,30.21011111
318480,н.п. Круговец-Калиниский,"V, L",,,52.11433333,31.77588932
318632,"г. Светлогорск, ул. Советская",,"M, V, L",,52.630009742,29.770670917
319378,"н.п. Горваль, здание 1/7 ","M, V, L",,,52.5544346,30.2163921
319469,а.г. Ленин,"V, L",,,52.3388,27.4858
323385,"г. Чечерск ул.Дзержинского, 9",,"M, V, L",,52.91193,30.90173
