Номер БС,Адрес,Операторы 800 МГц,Операторы 1800 МГц,Операторы 2600 МГц,Широта,Долгота
612276,н.п. Литовск,"M, V, L",,,54.134363754,30.303384539
612277,н.п. Староселье,"M, V, L",,,54.310386961,30.127665032
612312,н.п. Новобращино,"M, V, L",,,54.242422942,30.091803416
612358,н.п. Сеньково,"M, V, L",,,54.32253455,30.877253419
612359,н.п. Лобжа,"M, V, L",,,53.60086937,31.780458075
612360,н.п. Клеевичи,"V, L",,,53.219063586,31.924602372
612362,н.п. Кузьминичи,"M, V, L",,,53.68456279,30.944310723
612429,"г.Бобруйск, ул. Глинки, 42а","V, L","M, V, L",,53.18073066,29.23351904
612436,"н.п. Хвастовичи, 1а","M, V, L",,,52.897999961,28.668841091
612456,н.п. Утро,"M, V, L",,,53.878363649,30.597469069
612472,н.п. Боханы,"M, V, L",,,53.374745572,32.465790055
612473,н.п. Дараганово,"M, V, L",,,53.177455364,28.497978159
612474,н.п. Старое Село,"V, L",,,53.187793293,28.720920281
612475,н.п. Маслаки,"M, V, L",,,54.319932846,30.66054974
612504,н.п. Пильня,"V, L",,,53.457405581,31.351751645
612516,н.п. Лапичи,"M, V, L",,,53.461160926,28.530934482
612571,н.п. Сущев,"M, V, L",,,53.560946965,30.120294819
612575,н.п. Застенок-Устерхи,"M, V, L",,,52.887582274,28.848951175
612576,н.п. Черебомир,"M, V, L",,,53.344947199,29.769937571
612578,н.п. Вязье,"M, V, L",,,53.359423437,28.686367211
612579,н.п. Осмоловичи,"M, V, L",,,53.523840982,31.996889764
612581,н.п. Виляховка,"M, V, L",,,53.264554899,30.289206801
612582,н.п. Рысин,"M, V, L",,,53.451298236,31.859009938
612603,н.п. Каськово,"M, V, L",,,54.05108998,31.881639114
612613,н.п. Солтановка,"M, V, L",,,53.810059737,30.22868418
612658,"г. Осиповичи, Потоцкого, 11а","V, L","M, V, L",,53.30970534,28.61514965
612694,"г. Могилёв, ул. Кутепова, 40","V, L","M, V, L",,53.869519444,30.305094456
612712,н.п. Любуж,"M, V, L",,,53.902716424,30.458740998
612771,"г. Осиповичи, ул. Голанта","M, V, L","M, V, L",,53.291798622,28.622996202
612772,"н.п. Глуша, ул. Октябрьская, 57","M, V, L",,,53.086954124,28.861489055
612800,"г. Могиле, ул. Весенняя, 53а",,"M, V, L",,53.850136983,30.302384388
612803,"г. Славгород, ул. Семашко, 15а","M, V, L",,,53.432659488,30.994642674
612851,н.п. Голени 1-е,"M, V, L",,,53.791667386,30.596219232
612866,н.п. Белынковичи,"M, V, L",,,53.237728038,32.126485269
613060,"г.Бобруйск, ул. Ленина, 92","V, L","M, V, L",,53.160885,29.233641
613061,"г. Чериков, ул. Гагарина, 7","M, V, L",,,53.578225225,31.394255006
613373,"Могилев, ул. Гришина, 89","V, L","M, V, L",,53.924633546,30.377912148
613375,"г.Бобруйск, ул. Горелика, 339","V, L","M, V, L",,53.14408333,29.15005278
613397,н.п. Гонча,"V, L",,,53.539024356,29.49102611
613415,н.п. Желивье,"V, L",,,53.896345149,31.058482776
613419,н.п. Заполье,"M, V, L",,,54.032055553,31.193361162
613424,н.п. Загатье,"M, V, L",,,53.660143604,29.658953687
613430,н.п. Присно-1,"M, V, L",,,53.931594596,30.228619989
613436,"г.Бобруйск, ул. Гагарина, 46","V, L","M, V, L",,53.1696181,29.16881189
613539,д. Михеевичи,"M, V, L",,,53.673338885,31.822939046
613727,н.п. Николаевка,"M, V, L",,,53.928269817,30.416544102
613728,"г. Шклов, ул. Парковая, 16","M, V, L",,,54.212679489,30.29447965
613729,"г. Костюковичи, пер. Юбилейный, 4","M, V, L",,,53.370111106,32.057139107
613740,н.п. Буйничи,"M, V, L",,,53.859455008,30.264236791
613859,"Сычковский с/с, около Щатково, отель Вишневый сад","M, V, L",,,53.234541678,29.175750028
614043,"н.п. Сидоровичи, СТ Химик (Сидоровичи)","M, V, L",,,53.691681099,30.333639759
614144," г. Могилев, ул. Ровчакова, 18","V, L",,,53.935610933,30.277499214
614145,"г. Могилев, р-н ул. Текстильщиков","V, L","M, V, L",,53.941555555,30.318916678
614258,"г.Бобруйск, пер. Привокзальный, 4","V, L","M, V, L",,53.13134641,29.24763973
614261,н.п. Буйничи,"M, V, L",,,53.863683333333,30.243283333333
614263,"г. Осиповичи, ул. Юбилейная, 45",,"M, V, L",,53.309003034,28.655875134
614265,"г. Горки, ул. Космонавтов, 3","M, V, L",,,54.283853663,31.002800212
614353,н.п. Гуслище,"M, V, L",,,53.810263046,30.131915651
614360,"г. Могилев, ул. Златоустовского","V, L","M, V, L",,53.883222222,30.35652779
614493,н.п. Трилесино,"M, V, L",,,54.042575996,30.980552528
614592,"г.Бобруйск, пер. Сосновый, 40",,"M, V, L",,53.14497222,29.16816667
614676,"г. Могилёв, ул. Павлова, д. 2 Б",,"M, V, L",,53.864472222,30.371194483
614977,н.п. Большие Бортники,"M, V, L",,,53.121430154,29.567978166
615045,"г. Могилёв, ул. Ярославская, 17а",,"M, V, L",,53.873920658,30.399309376
615047,"г.Бобруйск, ул. Бахарова, 92",,"M, V, L",,53.13036215,29.2167036
615048,"г.Бобруйск, ул. Ковзана, 5/92",,"M, V, L",,53.11358092,29.23037977
615049,"г. Осиповичи, ул. Короткая, 11","M, V, L","M, V, L",,53.299421335,28.657695364
615050,"г. Осиповичи, ул. Сумченко, 59","M, V, L","M, V, L",,53.318773477,28.640384231
615158,н.п. Полыковичи-1,"M, V, L",,,53.972849794,30.373227088
615237,"н.п. Дашковка, ул. Колхозная, 26","M, V, L",,,53.729648403,30.251933519
615419,"г. Могилев, в районе ул. Бялыницкого-Бирули, 24","V, L","M, V, L",,53.913083333,30.286916677
615444,"г.Бобруйск, ул. Кирова, 25",,"M, V, L",,53.12138889,29.25130556
615511,"н.п. Мышковичи, ул. Орловского, 19","M, V, L",,,53.230677392,29.50344091
615512,н.п. Александрия,"M, V, L",,,54.319870333,30.274560112
615561,"г.Бобруйск, ул. Новошоссейная, 2",,"M, V, L",,53.13116667,29.20313889
615735,н.п Лысковщина,"M, V, L",,,54.279289391,29.739127742
615969,"г.Бобруйск, ул. Еловики, 33",,"M, V, L",,53.18182753,29.18750793
615970,"г.Бобруйск, ул. Западная, 19",,"M, V, L",,53.16657696,29.1723839
615972,"г.Бобруйск, в р-не ул. 50 лет ВЛКСМ, 33-3",,"M, V, L",,53.16480556,29.18902778
615973,"г.Бобруйск, ул. Интернациональная, 48",,"M, V, L",,53.14015927,29.21010578
615976,"г. Могилев, в районе дома №46 по ул. 30 лет Победы","V, L","M, V, L",,53.937916666,30.359361124
615977,г. Могилев,"V, L","M, V, L",,53.911083333,30.263638899
615985,"г.Бобруйск, в р-не ул. 10 съезд Советов",,"M, V, L",,53.12197222,29.20825
616534,н.п. Евдокимовичи,"M, V, L",,,54.045168907,30.46985461
616570,н.п. Скриплица,"M, V, L",,,53.299305555,29.638611113
616571,н.п. Жиличи,"M, V, L",,,53.161090545,29.691799422
616594,н.п. Барсуки,"M, V, L",,,53.200226115,29.559136491
616679,"г.Бобруйск, между ул. Шинная, 20 и пер. Ленина, 5",,"M, V, L",,53.18692725,29.23054803
616683,"г.Бобруйск, ул. Минская",,"M, V, L",,53.16635156,29.20712797
616684,"г.Бобруйск, Бахарова, 267В","V, L","M, V, L",,53.12628947,29.19144183
616685,"г.Бобруйск, Красноармейская, 55",,"M, V, L",,53.15186111,29.22744445
616688,н.п.Тишовка,"M, V, L",,,53.88798352,30.253826935
616705,"г.Бобруйск, Кирова, 215",,"M, V, L",,53.09504222,29.24180311
616724,"г. Могилев, Шкловское шоссе, 13а","V, L","M, V, L",,53.956175364,30.324306869
616725,"н.п. Вейно, ул. Школьная, 2","M, V, L",,,53.827375193,30.384621467
616726,"аг. Восход, по ул. Центральная, д2а","M, V, L",,,53.777188676,30.348997796
616750,"г.Бобруйск, 5-й км Минского шоссе, к. 2, Барро","V, L","M, V, L",,53.19925,29.18397222
616754,н.п. Ковали,"M, V, L",,,53.045485295,29.54413717
616755,н.п. Старинки,"M, V, L",,,53.200152493,28.97166314
616757,н.п. Воротынь,"M, V, L",,,52.983708333333,29.651266666667
616816,"н.п. Круглое, ул. Могилевская, 17","M, V, L",,,54.239243064,29.808292849
616817,"г.Бобруйск, Станционная, 5","V, L","M, V, L",,53.13969444,29.19358333
616865,д. Палицкое,"M, V, L",,,53.499080555556,28.942763888889
616889,"г.Бобруйск, ул.Минское шоссе",,"M, V, L",,53.17933333,29.16883333
616904,"Городок, ОДЦМР Космос","M, V, L",,,53.0382,28.778330556
617125,н.п. Малинники,"M, V, L",,,53.05824233,29.447862691
617126,"г.Бобруйск, Б50, выезд ЖД в Осиповичи","V, L","M, V, L",,53.1591744,29.14278037
617127,н.п. Борколабово,"M, V, L",,,53.620217166,30.270023024
617164,ж/д станция Осиповичи-3,"M, V, L",,,53.282604556,28.715277423
617166,ж/д станция Бабино,"M, V, L",,,53.117755737,29.321430441
617167,ж/д станция Тощица,"M, V, L",,,53.307047491,30.129945866
617168,ж/д станция Лудчицы,"V, L",,,53.40434709,30.163770144
617290,н.п. Брожа,"M, V, L",,,52.9519,29.10925
617566,"н.п. Свислочь, в районе ул. Народная","M, V, L",,,53.445772222222,28.955841666667
617567,н.п. Голынка,"M, V, L",,,53.280269444444,29.068580555556
617746,н.п. Сычково,"M, V, L",,,53.211416666667,29.104
617826,н.п. Махово,"M, V, L",,,53.700461111111,30.500327777778
618198,н.п. Досова Селиба,"M, V, L",,,53.735072222222,30.118341666667
618308,а.г. Несята,"M, V, L",,,53.476430555556,29.223947222222
618337,н.п. Гродзянка,"M, V, L",,,53.546666666667,28.744722222222
